"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG6678",3.43287078871599,9.39089704973158,-1.45184741938729,5.95802626101559,0.835659722222222,-6.13236804636944
"CG6683",5.40897896284093,4.7188444778055,0.196922662055767,0.690134485035425,0.344097222222222,0.71767969336344
"CG6685",8.35355037230938,10.2196649270695,-0.290886497283802,1.86611455476016,0.543715277777778,-1.88864991085954
"CG6686",15.818232843944,18.5908995472288,-0.233008142692517,2.7726667032848,0.578923611111111,-2.78244019559544
"CG6688",0.332151731549101,1.23875530348691,-1.89897689353864,0.906603571937813,0.525138888888889,-2.10429163350617
"CG6689",15.9225867274368,11.7008506267486,0.444461315626746,4.22173610068812,0.705694444444444,4.24506791052181
"CG6690",0.0553479558833536,0.0095965413961244,2.52794358045331,0.0457514144872292,0.129583333333333,2.5283575573646
"CG6693",26.4926871808196,15.7740362885297,0.748042318441829,10.7186508922899,0.832916666666667,10.7447216930438
"CG6695",10.0652020470561,12.8807709911386,-0.355842817008154,2.81556894408243,0.632152777777778,-2.83796627698388
"CG6696",0.372594241087242,0.935039038804386,-1.32742122441718,0.562444797717144,0.407256944444444,-1.44166267119333
"CG6700",26.2680603469002,65.4800845829905,-1.3177465106642,39.2120242360902,0.914583333333333,-39.2341598681314
"CG6701",32.0945188399614,51.0319189774932,-0.669072960776438,18.9374001375318,0.8478125,-18.9492158834035
"CG6707",128.090572211303,130.040596881351,-0.0217977894721249,1.95002467004747,0.1890625,-1.95014649639959
"CG6709",48.3849240084099,14.1941027699292,1.76926593905382,34.1908212384807,0.929444444444444,34.2365675692649
"CG6712",10.5776600102936,6.90441970493854,0.615428439136504,3.67324030535503,0.719409722222222,3.72443908590041
"CG6724",9.36431512822858,8.32550078302564,0.169636431265583,1.03881434520295,0.396215277777778,1.05257387513274
"CG6729",6.23801837025067,7.94194296662349,-0.348404199201364,1.70392459637283,0.544583333333333,-1.7391792650976
"CG6734",5.77170170252771,5.73596438397368,0.00896067327859377,0.0357373185540322,0.0829513888888889,0.0368435829288911
"CG6739",17.071615379277,10.0397300719935,0.765879096419499,7.03188530728344,0.805486111111111,7.0734702773901
"CG6744",20.4357941942442,10.4315945176541,0.970138614413918,10.0041996765901,0.851006944444444,10.0511282998608
"CG6745",0.710000784635392,2.58423026325192,-1.8638421004602,1.87422947861653,0.677430555555556,-2.64322596725348
"CG6746",105.314867166546,69.4221013044291,0.601242174986684,35.8927658621168,0.851666666666667,35.8978012333028
"CG6749",1.54236879694519,4.68261746731364,-1.60216741573354,3.14024867036844,0.762534722222222,-3.52535134983579
"CG6750",92.1870766273713,90.230997200212,0.0309413886460702,1.95607942715935,0.227986111111111,1.95632412827921
"CG6752",2.17816833074776,2.40099486537173,-0.140516867213922,0.222826534623973,0.198888888888889,-0.263432447705561
"CG6753",1.25951257603218,1.51768275458222,-0.269004724515227,0.258170178550046,0.228819444444444,-0.372847667156542
"CG6761",13.2082898208601,35.9103794716588,-1.44295721648563,22.7020896507986,0.9075,-22.7479010029828
"CG6762",17.2731795649702,15.3003689159521,0.174967232789244,1.97281064901814,0.492361111111111,1.9805543136782
"CG6763",2.36040404934284,1.62356701031323,0.539866907493704,0.736837039029614,0.413472222222222,0.913446823790385
"CG6765",12.1091222465064,18.5359431407285,-0.614231231593882,6.4268208942221,0.779270833333333,-6.45610616488569
"CG6766",34.0685631350567,51.2278985765359,-0.588488610037346,17.1593354414792,0.833541666666667,-17.1694237421455
"CG6767",190.516513231831,162.677280069241,0.227903275795046,27.8392331625893,0.726701388888889,27.8401660013753
"CG6769",36.6703306373334,22.4124227682084,0.710314662474071,14.2579078691249,0.842638888888889,14.2755904860072
"CG6770",2521.18022574875,1523.89061762684,0.726339900208788,997.289608121908,0.878506944444444,997.289872623602
"CG6785",0.102066177582394,0.865067531355662,-3.08330789192185,0.763001353773268,0.487291666666667,-3.17631211033289
"CG6791",7.72893898273472,8.7675208456531,-0.181898578922869,1.03858186291839,0.401076388888889,-1.05439052489919
"CG6793",0.366341967552531,0.138831095190067,1.39986024648069,0.227510872362464,0.259340277777778,1.41822773443482
"CG6796",3.75291602986432,4.91318170148159,-0.388645583660879,1.16026567161727,0.480659722222222,-1.22362650283188
"CG6800",19.9742852447259,17.5339362463479,0.187993971578825,2.440348998378,0.535347222222222,2.44757940979133
"CG6808",1.86470190399456,2.06358147994485,-0.146205387882793,0.198879575950293,0.1921875,-0.24683820850129
"CG6812",80.8886988605976,49.8115077434864,0.699459074035036,31.0771911171112,0.863090277777778,31.0850615364632
"CG6833",14.9777861051536,10.3300830863368,0.535972534024816,4.64770301881674,0.738020833333333,4.67850509333347
"CG6836",35.0936230530918,438.228386420363,-3.64240213464603,403.134763367271,0.980625,-403.151217942469
"CG6839",0.425287872548844,0.0836940273994255,2.34524313836865,0.341593845149419,0.326041666666667,2.36998981708977
"CG6841",11.1707932449013,7.92891450818592,0.494536360772902,3.24187873671533,0.681666666666667,3.27938164227549
"CG6843",11.1151645054755,12.477251997203,-0.166770928002375,1.36208749172747,0.437395833333333,-1.37225904170722
"CG6845",5.42734588629815,2.61174005064374,1.0552355439682,2.81560583565441,0.7203125,3.00685188777649
"CG6847",4.97559636474924,6.25064376450572,-0.329135328578704,1.27504739975648,0.486319444444444,-1.31684317067157
"CG6852",378.399420827517,194.517253283586,0.960011755517422,183.882167543931,0.899861111111111,183.884673540851
"CG6865",0.081996073953883,0.0179934855076004,2.18808015656558,0.0640025884462826,0.138784722222222,2.18901601247773
"CG6867",23.1601785095663,26.8067243983163,-0.210948569348364,3.64654588875,0.599756944444444,-3.65264236104079
"CG6870",9.26376902155008,25.1008649068901,-1.43806588893255,15.83709588534,0.896875,-15.9022526574811
