"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG9515",15.2115610969749,16.5981644349179,-0.125855486765855,1.386603337943,0.423275600121544,-1.39230327886698
"CG9518",3.6554394205951,2.52435235241985,0.534131545414861,1.13108706817525,0.547081265403964,1.25086148857519
"CG9525",0.063098826878021,0.338714675953543,-2.424385409561,0.275615849075522,0.299402410614808,-2.44000178490793
"CG9527",28.604053965545,25.1646075054925,0.184823534099405,3.43944646005247,0.589587764610554,3.44440875772961
"CG9531",44.0694389473682,74.4544893915519,-0.756580312160398,30.3850504441836,0.90647894932307,-30.3944683168555
"CG9536",36.7202821318335,32.9312664706273,0.15711914724425,3.78901566120611,0.574833721597623,3.79227189258576
"CG9541",287.16400352424,262.941063256822,0.127135452451647,24.2229402674178,0.606620750194132,24.2232739038752
"CG9547",14.1865568684554,7.00613527706279,1.01783373467178,7.18042159139262,0.877899321381546,7.25220240627447
"CG9548",16.7403004928413,25.8125962629197,-0.62474983190502,9.07229577007834,0.849623552449441,-9.09378155072172
"CG9550",3.86534993899609,19.6551217163643,-2.34623436216063,15.7897717773682,0.956919544886728,-15.9631359219784
"CG9555",61.3518935257716,62.2986699800723,-0.0220934923551073,0.946776454300668,0.145160201222188,-0.947034200450327
"CG9568",4.34475376027217,11.1212715293777,-1.3559754258193,6.77651776910557,0.891488571525035,-6.91085106411861
"CG9570",2.84589185294137,14.2594663496099,-2.32496724695484,11.4135744966686,0.944900232958574,-11.6479678695649
"CG9582",1.23530857338446,9.38561423408672,-2.92557969995227,8.15030566070227,0.933589925385732,-8.65947451890981
"CG9586",38.1328771058715,32.4464770291201,0.23297354385996,5.68640007675132,0.681623282352544,5.69117057423304
"CG9588",24.5765758259219,29.8053688457261,-0.278288303256084,5.2287930198042,0.710270434518383,-5.2361933523966
"CG9589",3.49681058630479,13.0778650134752,-1.90301548133322,9.58105442717042,0.929555352982883,-9.76821743505927
"CG9590",25.5062965457151,22.8044286696962,0.161539412102241,2.70186787601897,0.540548296701442,2.70669263144628
"CG9592",0.51194096537943,6.80703199876004,-3.73297653149091,6.29509103338061,0.921570613457578,-7.31869420752164
"CG9593",0.682335144948088,1.19557345061292,-0.809150333383219,0.513238305664837,0.395455619703569,-0.958195084737908
"CG9596",3.45852920744891,2.69690348917306,0.358854745591377,0.761625718275851,0.43004490360917,0.841932576381659
"CG9601",4.58584140302209,3.89205043541801,0.236656056032488,0.693790967604073,0.377342246530943,0.733042969808624
"CG9602",7.80148885862709,38.8093470042831,-2.31458277548152,31.007858145656,0.970103649684324,-31.0941242070859
"CG9603",1683.94155357026,1230.29713032323,0.452835281647726,453.644423247028,0.859870353489314,453.644649260764
"CG9609",5.01726113971277,6.37523285243159,-0.345578006879843,1.35797171271882,0.546304736824336,-1.40125348577034
"CG9616",0.979707130248946,10.75294397248,-3.45623734877936,9.77323684223107,0.948563422127688,-10.3663752095629
"CG9624",2.25484778173971,11.7334614535905,-2.37952673162752,9.47861367185077,0.937151828218373,-9.7727306627537
"CG9626",1.2537234713753,2.09837951306692,-0.743056453518521,0.844656041691627,0.506009655964077,-1.1249785428539
"CG9628",451.652181649784,488.998142154319,-0.114616806411445,37.3459605045343,0.569617475269253,-37.3461363867609
"CG9629",14.4163922360013,10.3339634044791,0.48031648923593,4.08242883152216,0.759343664539654,4.11058743907429
"CG9630",5.46616060402204,8.01609475323025,-0.552371712792869,2.54993414920821,0.709308214321888,-2.60907621092063
"CG9631",49.2597900097649,28.7026782395104,0.77922511708106,20.5571117702545,0.901887302069617,20.5718748809588
"CG9632",1.55072578807226,6.59201198499493,-2.08777526562715,5.04128619692267,0.885512677673115,-5.45649815165804
"CG9634",26.1711536439093,14.4077990358474,0.861127557488588,11.7633546080619,0.891572976805429,11.7948315929172
"CG9636",25.8667917822979,29.8320521840799,-0.205762095968017,3.96526040178209,0.63320841351835,-3.97059543319112
"CG9640",24.9939037043779,20.5721895935737,0.280880893406895,4.42171411080415,0.694874911374456,4.43062633878841
"CG9641",19.4635082864194,20.5469900444867,-0.0781552885692675,1.08348175806732,0.318663695600797,-1.08629690655732
"CG9642",0.287086240930355,0.18588847284028,0.627046878883705,0.101197768090076,0.138053276612985,0.635160433736398
"CG9643",11.3298955361067,26.8887421912473,-1.2468677107317,15.5588466551406,0.929386542422094,-15.6087279534959
"CG9646",33.7177292418918,30.7696712311124,0.131998350849746,2.94805801077946,0.509453391404166,2.95101162307911
"CG9649",70.008404571881,104.10025557844,-0.572373576225234,34.0918510065593,0.879452378540801,-34.0966555040843
"CG9657",9.6937990867161,12.1446870280609,-0.325191225114821,2.45088794134483,0.644046051520983,-2.47236749572574
"CG9662",37.3182784323713,15.9271867189111,1.22839097276965,21.3910917134603,0.937168709274452,21.4263330758123
"CG9663",9.71256706467285,12.236766933804,-0.333297874711042,2.52419986913116,0.648232553428542,-2.54610927742873
"CG9664",36.3622934184933,26.3974904366496,0.462042413505099,9.96480298184366,0.822529457442858,9.97550909271492
"CG9666",26.5162228766881,14.2634753259872,0.894549743989313,12.2527475507009,0.895421857591411,12.2853588382952
"CG9667",14.0238207702641,11.8507499716861,0.242901100539466,2.17307079857798,0.581670549309565,2.1866041343315
"CG9669",200.655859035173,167.747227130868,0.258434363785444,32.908631904305,0.766568756541409,32.9096466424881
"CG9672",2.66179734877498,2.33895686339336,0.186535483610965,0.322840485381612,0.238039771768122,0.372855824210124
"CG9673",3.08986655634666,7.76955427975912,-1.33028730407316,4.67968772341246,0.857388838245721,-4.86509419230867
"CG9676",0.347329236852895,0.395349278032051,-0.186823933663998,0.0480200411791563,0.08383132448766,-0.192896621392231
"CG9682",0.301290691272551,0.246727139089052,0.288239684294088,0.0545635521834988,0.0858908133292819,0.293358648805241
"CG9684",13.0154949212233,0.352471645684147,5.20657915615373,12.6630232755392,0.966643033188156,13.6916260899187
"CG9686",579.544951001179,800.294272587317,-0.465610019703712,220.749321586138,0.865576150443972,-220.749812623773
"CG9689",10.2527847627014,93.8733089166318,-3.19469919949553,83.6205241539305,0.987102873155745,-83.681528205174
"CG9691",9923.03742778982,4658.15187703956,1.09102411636771,5264.88555075027,0.948512778959452,5264.88566379485
"CG9692",0.866540542222929,4.97960199646948,-2.52269128250334,4.11306145424655,0.868918599547588,-4.82506433462054
"CG9698",0.344107250388199,0.410153287659558,-0.253304902514194,0.0660460372713585,0.102518653566967,-0.261773666889882
"CG9701",110.718434522483,86.5762547586041,0.354852152766056,24.1421797638794,0.811961916337486,24.144787507903
"CG9702",6.95072631756435,0.414073252087401,4.06920582344628,6.53665306547695,0.926702454505554,7.69975774501889
