"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG4691",1.53386300456961,0.507418385730373,1.59592193585721,1.02644461883924,0.613541452728144,1.89751294617303
"CG4692",2508.01578613292,2036.83254300173,0.30021905403434,471.183243131195,0.780481960703772,471.183338774952
"CG4701",0.299600775057809,0.253055570229357,0.243587124879132,0.0465452048284519,0.11287396453755,0.247994240859348
"CG4702",0.359339241489876,0.411989976748854,-0.197262745848433,0.0526507352589778,0.111196686520162,-0.204168290444365
"CG4706",0.154798235346626,0.0441390610908704,1.81026117868348,0.110659174255755,0.200759909632368,1.81364025867741
"CG4707",4.80842723881817,5.02065309831706,-0.0623099573177036,0.212225859498889,0.161771753268981,-0.221183964656067
"CG4709",4.32529939955644,5.63677382867387,-0.382069681248545,1.31147442911743,0.549342780858493,-1.36599502911184
"CG4712",0.0518050108148402,0.220226175787106,-2.08782240212645,0.168421164972266,0.259070993359348,-2.09460451437299
"CG4716",21.2217377989381,17.0553710511637,0.315316657942457,4.16636674777435,0.694102142808243,4.17828152135969
"CG4721",230.330348007556,115.651473173042,0.993920867956906,114.678874834513,0.904549188745122,114.683181905638
"CG4723",2.19484925853146,14.962702672419,-2.76917702436527,12.7678534138875,0.946087492298213,-13.0647013816157
"CG4729",103.500419574109,75.585292383291,0.453459173324295,27.9151271908179,0.819915109194222,27.9188099907824
"CG4730",0.105583877745044,0.814305668280197,-2.94718088728972,0.708721790535154,0.563770794824399,-3.03119807316928
"CG4733",16.3644152576107,26.5011418235806,-0.695492468600289,10.1367265659699,0.838091326076539,-10.1605578216513
"CG4734",0.645975436319277,1.07506669787652,-0.734874956824893,0.429091261557247,0.378568494557404,-0.850976211719915
"CG4741",4.53189922068616,4.4053798746182,0.0408493515195216,0.126519346067952,0.118847128089272,0.132950421018618
"CG4743",7.33667455040009,5.56246113352276,0.399402939179633,1.77421341687733,0.605993701649894,1.81861374581104
"CG4744",0.0296733841488895,2.2021408487444,-6.21359346560131,2.17246746459551,0.808738960772233,-6.58242802015255
"CG4747",24.7337435812843,19.8242005821296,0.319217925767995,4.90954299915472,0.708992263983022,4.91990981062466
"CG4749",4.81845909941623,3.93813564504543,0.291059054853646,0.880323454370798,0.449715889641952,0.927191866728582
"CG4751",4.6094783214607,4.70980955840061,-0.0310652428833688,0.10033123693991,0.100533990552475,-0.105030502337631
"CG4752",2.4910366229705,8.62165758222593,-1.79121903348194,6.13062095925543,0.883052645991648,-6.38693815313488
"CG4753",111.273033785862,24.6554376290817,2.17412624261243,86.61759615678,0.960686657082221,86.6448774533027
"CG4757",56.591466902159,78.250878838971,-0.467522421236469,21.659411936812,0.820993359348258,-21.6644571282751
"CG4763",0.513724671989347,0.264878531197545,0.955664445946609,0.248846140791802,0.295645923187513,0.987531738747374
"CG4764",66.9773357158005,52.8366077487524,0.342135143690339,14.1407279670481,0.773105360443623,14.144866344176
"CG4766",5.01319015673148,8.54365229575416,-0.769123975883826,3.53046213902268,0.763401109057301,-3.61326924063956
"CG4768",12.2661660779697,18.6277633403837,-0.602770068802403,6.36159726241405,0.797271855959471,-6.39009009991236
"CG4769",579.650090705827,496.060719734401,0.224665548553011,83.589370971426,0.728486342164716,83.5896728908984
"CG4770",0.266692240160242,0.192271984328127,0.472027282976433,0.0744202558321156,0.138837543643459,0.477857855802571
"CG4781",0.654398635174985,0.265642673097199,1.3006828181381,0.388755962077787,0.394091873759157,1.3575371049996
"CG4783",56.817351327556,11.9456096994858,2.2498510882309,44.8717416280702,0.958513041692339,44.9281095379664
"CG4785",5.24527517046286,3.0538350378977,0.780396326765538,2.19144013256516,0.700263572259875,2.32624768273853
"CG4788",12.2740319866479,6.09209238738373,1.0105995225533,6.18193959926421,0.842250290956391,6.26399940963726
"CG4789",88.6161812153858,79.452985715358,0.157468722581708,9.16319550002778,0.632556308619155,9.16454844333974
"CG4793",0.319864018090678,0.728227551617152,-1.18693061346879,0.408363533526473,0.402101732046279,-1.25521514359238
"CG4797",1042.01984882813,145.974761709215,2.83559189776033,896.045087118913,0.977921544464983,896.049573813498
"CG4802",23.9156355231017,23.3784248938302,0.0327763968443413,0.537210629271485,0.175840350516875,0.538209580360999
"CG4806",9.62993881675387,9.18068646541014,0.0689246000352689,0.449252351343732,0.231926473608544,0.454508829042841
"CG4810",0.311458309359088,0.0544421404014309,2.51624336957157,0.257016168957657,0.329465324844253,2.5293354870437
"CG4813",4.79600993730407,5.28745760934992,-0.140739543881231,0.491447672045851,0.297374546450332,-0.511202927975949
"CG4815",0.089076753216935,0.457618772630441,-2.36102535716662,0.368542019413507,0.398233723557199,-2.3896158597685
"CG4820",6.7039607430662,8.06992617458122,-0.267541774525071,1.36596543151501,0.523584582734305,-1.39191959581365
"CG4822",437.652233624143,227.72343985843,0.942502135977076,209.928793765713,0.896453755048949,209.930909496919
"CG4825",29.9845427997646,18.6425124697863,0.68562266842494,11.3420303299782,0.84213048538372,11.362734285796
"CG4829",81.908290479139,59.232905961402,0.467610617584957,22.675384517737,0.821643732457041,22.6802055263374
"CG4830",0.30850636123381,0.417517448526646,-0.436536253434406,0.109011087292836,0.171578695146163,-0.449941460320467
"CG4835",0.490291946367851,0.0529251537789953,3.21161560258786,0.437366792588856,0.442236598890943,3.2412597072813
"CG4836",0.790629909511497,0.566898122000176,0.479913043453746,0.223731787511321,0.247809269528308,0.529502069892128
"CG4839",2.07710211237657,1.29908818067934,0.677072779563914,0.778013931697232,0.493684534812076,1.03137443576103
"CG4842",16.1653491225237,6.89069038830344,1.23018422463809,9.2746587342203,0.883155336482508,9.35588840585421
"CG4847",141.391811794454,180.467054462847,-0.352036912969206,39.0752426683931,0.79328404189772,-39.076828422761
"CG4848",6.39981123308276,4.55458713201413,0.49070907109923,1.84522410106863,0.63341206270966,1.90935784378508
"CG4853",31.3765164704528,24.8066899284373,0.33895594560632,6.56982654201555,0.738156363387417,6.57856457939221
"CG4854",1.74355928021358,3.57163686173003,-1.03454998917512,1.82807758151645,0.695899226398302,-2.10051453795142
"CG4858",39.3251838518614,48.8405149423998,-0.312624900737911,9.51533109053837,0.745772574792907,-9.52046532954811
"CG4860",5.4124132524752,9.58471153514021,-0.824463015477016,4.17229828266502,0.785411104265078,-4.25297686608085
"CG4866",13.8565152590055,15.0645597472719,-0.120594028393839,1.2080444882664,0.408400082152393,-1.2140487656248
"CG4872",0.428157942183453,17.7206343477179,-5.37114335170829,17.2924764055345,0.976980214965428,-18.1074272369259
"CG4880",1.24741541620667,0.690475704646614,0.853279436467575,0.556939711560054,0.435476141575957,1.01895418886769
"CG4882",19.1862671743935,21.7366050712645,-0.180052578640976,2.550337896871,0.560672965016773,-2.55668580769942
"CG4884",15.0620598377665,13.1262473037639,0.198464562307991,1.93581253400257,0.542222906825495,1.9459594932304
"CG4891",0.712890957523176,0.431255187265856,0.725139611542023,0.28163577025732,0.303022523447662,0.77791141096898
"CG4892",0.712890957523176,0.472873368479905,0.592227527931283,0.24001758904327,0.269630998836174,0.639016343992658
"CG4893",65.7325668925172,54.0248088251829,0.282986262273032,11.7077580673343,0.7406722804135,11.711177574773
"CG4901",6.32747440144693,7.161151146168,-0.178561751817618,0.833676744721068,0.397514890121175,-0.852585018576385
"CG4907",0.285152865971019,3.85486570390677,-3.75687316238764,3.56971283793575,0.87030191004313,-5.18236873481536
"CG4908",9.18830116876098,7.90781961100582,0.216518183857941,1.28048155775516,0.4905011295954,1.29865820895731
"CG4911",1.63690424026179,1.23011222320324,0.412179987166727,0.40679201705855,0.333898131033066,0.579113190113407
"CG4914",0.138440780798441,0.198305815425728,-0.518458002642494,0.0598650346272868,0.12976655028411,-0.52190279063727
"CG4925",5.72255556634858,4.85782683517942,0.236348502728448,0.864728731169159,0.429639898678716,0.896446536750187
"CG4927",0.480809271868169,0.817801016497159,-0.766285139008283,0.336991744628989,0.33653385363182,-0.837111910208566
"CG4928",303.834351590906,251.340285130654,0.273643063847232,52.4940664602524,0.760200588758814,52.4947796838866
"CG4933",8.45166364264315,5.25680174498243,0.685050026235503,3.19486189766072,0.74433490792086,3.26748161181812
"CG4935",5.91008557739674,5.57078550935718,0.0852982513050665,0.33930006803956,0.224207571712193,0.349857582235046
"CG4936",9.02665918132533,8.09916601821591,0.156418777289092,0.927493163109419,0.405028411035805,0.940590453653093
"CG4945",14.8957881395253,14.0157108387794,0.0878595431291229,0.880077300745917,0.330218388443897,0.884452008085842
"CG4949",3.77907921886478,5.09946406354754,-0.432310871296346,1.32038484468275,0.561169302389265,-1.38935554395155
"CG4950",16.711784186053,47.8926795197961,-1.5189393874917,31.1808953337431,0.928441842952009,-31.217870053492
"CG4951",10.2174587686308,9.86977603613112,0.0499471688528533,0.34768273249972,0.18982337235572,0.351252049324822
"CG4953",19.1059771346791,13.755632965294,0.474001516382942,5.35034416938512,0.759652906140891,5.37129967218426
"CG4955",0.180996259408376,0.138199318046679,0.389209385227692,0.0427969413616976,0.107260217703841,0.391555262688722
"CG4956",0.505009832286943,0.434969119924493,0.215398494372879,0.0700407123624507,0.129492708975149,0.226499917806481
"CG4960",0.357647748655345,0.499671098040853,-0.482439412186075,0.142023349385508,0.196053262134593,-0.502909950389852
"CG4962",146.908214108646,387.125443793425,-1.3978860679311,240.217229684779,0.933370986513316,-240.221296980282
"CG4968",58.6615038899898,67.4054785344912,-0.200451796939742,8.7439746445014,0.67287944136373,-8.74627197762451
"CG4970",0.629720420747087,0.425421233390037,0.565819410126528,0.20429918735705,0.242777435476142,0.601572741096772
"CG4972",20.0076980760128,22.5983163117989,-0.175660096645805,2.59061823578613,0.562350243034162,-2.59656683201901
"CG4973",11.3246182476126,5.11042243845983,1.14794796043869,6.21419580915278,0.856096392140754,6.31933652169018
"CG4975",2.82251180783971,1.98669088222098,0.506612201531917,0.835820925618733,0.486701581433559,0.977370217698069
