"Gene","Dsec_Mal_AS_R1","Dsec_Mal_AS_R2","Dsec_Mal_AS_R3","Dsec_Fem_AS_R1","Dsec_Fem_AS_R2","Dsec_Fem_AS_R3","Dsec_Mal_JP_R1","Dsec_Mal_JP_R2","Dsec_Mal_JP_R3","Dsec_Fem_JP_R1","Dsec_Fem_JP_R2","Dsec_Fem_JP_R3","Dsim_Mal_JP_R1","Dsim_Mal_JP_R2","Dsim_Mal_JP_R3","Dsim_Fem_JP_R1","Dsim_Fem_JP_R2","Dsim_Fem_JP_R3","Dmel_Mal_AS_R1","Dmel_Fem_AS_R1"
"CG16779",0.15002186232606,0.124256309274979,0.167902128817418,0.0548662758028891,0.117270351812949,0.154007140024919,0.0242744443109129,0.0609127145578296,0.0501792437955763,0.0240522182764832,0.0560436039233239,0.0180641844725137,0.0671028798522089,0.0301692396866995,0.0584980078293006,0.0442771686887261,0.0672136393998006,0.0639712536402358,0.356375780818791,0.305535540376165
"CG1678",0,0,0,0,0,0.549114403635548,10.8670091800835,17.3174905889362,14.7052445779499,38.7053672401185,35.3991385176317,30.3335261759428,24.0131976384954,29.6725065246741,18.5495136117414,89.9774902093931,91.1741536550389,82.8481543020269,0,0.0644977830274568
"CG16781",0,0.0532119898456925,0,0,0,0,0.354458329275088,0.481947554763214,0.566477691735504,0,0.0419660755810115,0.0406508687008848,1.54400618408756,1.46996346662537,1.47338104381629,0.0325830181327297,0.0346151527564069,0.0329662889603272,0.00853959504726427,0.00821751442835422
"CG16782",0,0,0.127416020764032,0.11639334257784,0,0,3.57427371167045,3.73101848380515,2.8447574743966,0,0.503242371569801,0.194824606665648,18.3855486999135,16.9390931443324,17.5248246198836,0.302880437324404,0.240619131323149,0.305529646312147,0.890118737456992,5.79443277558878
"CG16786",15.4023314475607,15.3052816163918,15.862835580195,15.6297171847882,14.9392457617945,16.2700612884288,16.9453328150647,16.846211728015,15.8669712527863,14.1652178368106,15.2016722111268,14.3519377428231,9.27755334854009,8.87778959040978,9.9701214477031,9.591421483331,8.96333754989827,9.61826791663109,19.3501156364984,16.8434674392393
"CG16787",11.8035943678897,12.093593608151,11.9334911163039,11.0264065347393,10.0700599292812,10.3370430081018,12.2906752957943,13.1241620386421,11.6816722079337,12.0277732962458,14.0139154713576,10.1907464431438,11.9001713607814,12.3917607868433,10.5771181780727,10.0670271413793,10.7679951741075,9.60610828588946,10.3013007315932,10.786980173157
"CG16789",1.17962734153354,1.94296087897427,1.22742913459336,1.26580466154535,1.35349891514505,1.34962473525807,1.11041113907462,1.32577553603593,1.28526901621834,0.925660787821613,1.03857031569257,1.18346856302573,0.538949859567045,0.747481549689967,0.803727030758818,0.793255845469112,0.625141448299522,0.659342689951283,4.95409243818156,4.43887344434473
"CG16790",4.66897509914258,3.88887556273244,3.29133386028692,3.72193501685009,3.13884107833192,4.83083837404397,5.3034352867324,5.8747480720599,5.53642000391338,5.2827792442536,5.61266804338993,5.18105657415092,4.53770731765106,4.83521180366298,3.47951772024714,4.34002987466748,4.34750715312788,5.100723514047,4.57372385211511,3.98113719325785
"CG16791",27.3695816983211,26.2425162672223,26.0064073199687,22.6364606778404,22.7992260930182,24.3549119201585,31.0067994435124,31.3425993147874,31.9067814192058,29.0086513813806,29.2177714079052,30.124437839188,21.1788481822895,20.5989775850451,20.1920462476018,22.2691906575816,22.443409303153,22.6799660991094,10.5810605537563,10.258665703857
"CG16798",2.05026786329126,2.22291730560442,1.8762997323214,2.00181195582527,2.67449335777263,1.5499887115208,2.19611184793497,2.48863187832744,1.82762633543123,2.1492553076573,1.92424187409302,1.97300326880799,2.04931839878346,1.98262061039994,2.26755590364874,1.92386193535415,1.81835253230846,1.95761196931129,0.695917262483308,0.753537838305629
"CG16799",269.898699639547,255.006045468176,255.34287966454,257.051827109778,247.448717031553,245.113205793092,228.61201427376,229.007736996103,224.211242171725,214.860866340425,213.048049840372,213.557778559131,25.1181765129976,22.6946448846429,21.0097830142705,20.6204080912711,21.2246836762023,19.9393785955997,24.9523887901101,26.1025508746658
"CG16800",0,0,0,0,0,0,0,0,0,0,0.0871934976057539,0.0421588766549464,0,0,0,0.0330930667274933,0.0350650244277714,0,0,0.0079493269340711
"CG16812",7.80625398621656,8.34873765691078,7.7478407991462,8.22945269910922,8.41761496335998,8.54837943036611,9.19071129062269,9.70418343151261,9.21058254003651,8.73940658946657,8.45648618665651,8.44929302808686,15.7288808146427,12.8222006133353,16.6280603396028,12.8362229682177,12.0565284742011,12.6952181857554,10.4983457574531,10.0058496587543
"CG16813",0,0,0,0,0,0,0,0,0,0,0,0.108101051518361,0,0,0,0,0,0,0.0668554288812937,0.0339658405270035
"CG16815",0,0,0,0,0,0,0,0,0,0,0,0,0.431824119440702,0,0,0.146178103330689,0.0776489169836281,0.147800714301319,0.162961934516572,0.068054535828331
"CG16817",98.2565851870524,95.188769168841,96.0501844865725,98.6920606262989,95.5292050752231,98.4517338244057,116.380125054311,115.550401662323,119.101532153267,109.407452879175,106.285714015564,111.684606520054,131.310656286944,133.135012869175,134.645493698649,124.685059417246,116.052832722308,127.527952452273,89.4847266645655,90.4912053743752
"CG16820",1.26710144226762,0.804723946568517,0.909526693609121,1.31906849705267,1.28185039337931,0.918626563900511,1.29386002533512,0.837174387263692,1.25681447301482,1.22545742585293,1.27021611055181,1.57330638451501,1.05493247482878,1.66031276871731,1.36999962649948,1.30675524793485,1.38784764248601,1.52038063769032,5.60502112295559,6.77951973823728
"CG16825",0,0,0,0.0755218102034161,0.161576681875303,0.154322331167727,0.785622171684408,0.781844225798385,0.486561074681029,0.132037148893687,0.0683911470094145,0.132399116638822,2.51772884753126,2.5605355215985,2.80572638441821,0,0.227169034855469,0.0541706717898361,0.996878725045456,1.17501538159161
"CG16826",0,0,0,0,0,0,0.17603575719622,0.150421282991424,0.109330907188316,0,0.0460421414958823,0,0.214605806342586,0,0.273133893941575,3.99902851610896,3.620949860609,3.5580690097134,0.00877129757277522,0.00823786042505289
"CG16836",13.6943181161833,10.322484844323,11.0051021304281,22.2716307166563,18.0585392499899,11.8398453635989,39.983308048703,33.9826578153891,30.7114794392165,42.6441914991475,37.2443864982405,47.0679278780252,0,0,0,0,0,0,82.969649781084,54.6703745741985
"CG16837",0,0,0,0,0,0,0.928122495425799,0.424791305036183,0.548939346015512,0,0,0,8.09169306244345,9.10340762606659,6.79112349572248,0.143426739662575,0,0,0.0258333932760678,0
